ano_campeonato,data,rodada,estadio,publico,publico_max,time_mandante,time_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante
2016,2016-10-16,31,Estádio Durival Britto e Silva,6684,12000,Atlético-PR,Coritiba FC,9,12,12350000,9350000,24.9,26.4
2016,2016-10-29,33,Arena da Baixada,17702,42372,Atlético-PR,Cruzeiro,7,13,13600000,25050000,26.8,25.8
2016,2016-11-20,36,Arena da Baixada,21576,42372,Atlético-PR,Sport Recife,6,15,13600000,18750000,26.8,27.5
2016,2016-12-11,38,Arena da Baixada,35396,42372,Atlético-PR,Flamengo,5,2,23000000,27500000,27.4,29
2016,2016-05-29,4,Estádio Adelmar da Costa Carvalho,14645,35000,Sport Recife,Corinthians,17,6,18750000,30500000,28.9,27.3
2016,2016-06-19,9,Estádio Adelmar da Costa Carvalho,8065,35000,Sport Recife,Fluminense,19,8,18750000,28500000,28.9,26.7
2016,2016-06-26,11,Estádio Adelmar da Costa Carvalho,8743,35000,Sport Recife,Chapecoense,18,7,16250000,10500000,29.4,26.6
2016,2016-07-17,15,Estádio Adelmar da Costa Carvalho,10891,35000,Sport Recife,Grêmio,19,3,19000000,31000000,28.4,27.8
2016,2016-07-30,17,Estádio Adelmar da Costa Carvalho,22491,35000,Sport Recife,Atlético-PR,14,5,17750000,12280000,28.9,23.3
2016,2016-08-13,20,Estádio Adelmar da Costa Carvalho,25019,35000,Sport Recife,Flamengo,12,4,18150000,25850000,27.9,28.4
2016,2016-09-25,27,Estádio Adelmar da Costa Carvalho,7934,35000,Sport Recife,Santos FC,14,4,17750000,24950000,27.1,26.1
2016,2016-10-17,31,Estádio Adelmar da Costa Carvalho,24138,35000,Sport Recife,EC Vitória,16,15,19400000,9700000,28.1,26.9
2016,2016-10-28,33,Estádio Adelmar da Costa Carvalho,11613,35000,Sport Recife,Ponte Preta,16,10,19400000,11150000,28.1,27.5
2016,2016-12-11,38,Estádio Adelmar da Costa Carvalho,9033,35000,Sport Recife,Figueirense FC,16,18,18950000,6700000,28.1,26
2016,2016-05-15,1,Estádio Beira-Rio,12092,56000,Internacional,Chapecoense,12,13,22900000,10950000,25,22.1
2016,2016-05-26,3,Estádio Beira-Rio,28751,56000,Internacional,Sport Recife,6,18,21250000,19350000,25.7,27.6
2016,2016-06-02,5,Estádio Beira-Rio,20300,56000,Internacional,Atlético-PR,2,16,24500000,22500000,25.1,24.8
2016,2016-06-17,8,Estádio Beira-Rio,21881,56000,Internacional,Atlético-MG,1,16,23500000,30500000,25.8,28.2
2016,2016-09-16,25,Estádio Beira-Rio,20942,56000,Internacional,EC Vitória,16,18,24750000,10700000,25.7,26.6
2016,2016-10-02,28,Estádio Beira-Rio,34036,56000,Internacional,Figueirense FC,18,16,25250000,10500000,27.7,26.6
2016,2016-10-07,29,Estádio Beira-Rio,31431,56000,Internacional,Coritiba FC,18,12,19500000,7200000,26.2,26.6
2016,2016-11-18,35,Estádio Beira-Rio,28774,56000,Internacional,Ponte Preta,17,12,30500000,11400000,25.5,27.4
2016,2016-11-27,37,Estádio Beira-Rio,25352,56000,Internacional,Cruzeiro,17,12,24250000,27800000,27.2,27
2016,2016-05-15,1,Estádio Orlando Scarpelli,5714,19908,Figueirense FC,Ponte Preta,11,10,7250000,9000000,26.3,25.4
2016,2016-06-02,5,Estádio Orlando Scarpelli,5834,19908,Figueirense FC,São Paulo,17,6,11000000,28250000,28,26.2
2016,2016-06-12,7,Estádio Orlando Scarpelli,11556,19908,Figueirense FC,Flamengo,15,6,10750000,18600000,28.4,25.2
2016,2016-06-19,9,Estádio Orlando Scarpelli,16361,19908,Figueirense FC,Internacional,13,1,9100000,22500000,28.2,25.8
2016,2016-06-26,11,Estádio Orlando Scarpelli,5834,19908,Figueirense FC,Coritiba FC,10,17,9750000,11500000,28.8,28.3
2016,2016-07-17,15,Estádio Orlando Scarpelli,6017,19908,Figueirense FC,Chapecoense,17,13,10350000,9900000,27.3,31
2016,2016-07-30,17,Estádio Orlando Scarpelli,4252,19908,Figueirense FC,EC Vitória,17,13,8850000,12250000,27.6,26.5
2016,2016-09-04,19,Estádio Orlando Scarpelli,5075,19908,Figueirense FC,Sport Recife,15,12,8450000,14250000,26.9,28.1
2016,2016-09-07,23,Estádio Orlando Scarpelli,5744,19908,Figueirense FC,Atlético-PR,18,9,9000000,9600000,27.6,25
2016,2016-09-25,27,Estádio Orlando Scarpelli,6860,19908,Figueirense FC,Santa Cruz,17,19,10500000,8850000,26.6,28.2
2016,2016-10-09,29,Estádio Orlando Scarpelli,12325,19908,Figueirense FC,Botafogo,17,8,10480000,8000000,27.5,26.7
2016,2016-10-16,31,Estádio Orlando Scarpelli,16467,19908,Figueirense FC,Palmeiras,18,1,9730000,43600000,28.4,26
2016,2016-10-29,33,Estádio Orlando Scarpelli,8431,19908,Figueirense FC,Grêmio,18,8,10750000,14100000,28.4,23.8
2016,2016-11-27,37,Estádio Orlando Scarpelli,1842,19908,Figueirense FC,Fluminense,18,10,9850000,19250000,26.2,27.2
2016,2016-09-18,26,Arena do Grêmio,12136,60540,Grêmio,Fluminense,8,7,45000000,25750000,27.4,28.2
2016,2016-11-07,34,Arena do Grêmio,10845,60540,Grêmio,Sport Recife,8,14,28750000,16700000,26.2,27.4
2016,2016-12-11,38,Arena do Grêmio,14101,60540,Grêmio,Botafogo,8,6,13600000,13500000,23.3,28.4
2016,2016-05-15,1,Estádio General Sílvio Raulino de Oliveira,5465,20000,Botafogo,São Paulo,15,4,NA,NA,NA,NA
2016,2016-06-02,5,Estádio Nacional de Brasília Mané Garrincha,7057,69349,Botafogo,Cruzeiro,13,19,NA,NA,NA,NA
2016,2016-07-16,15,Estádio Olímpico Nilton Santos,11692,46931,Botafogo,Flamengo,14,6,NA,NA,NA,NA
2016,2016-11-16,35,Estádio Olímpico Nilton Santos,10170,46931,Botafogo,Chapecoense,5,10,8900000,9750000,27,31.3
2016,2016-05-22,2,Estádio Governador Magalhães Pinto,12647,57483,Cruzeiro,Figueirense FC,16,11,NA,NA,NA,NA
2016,2016-05-28,4,Estádio Governador Magalhães Pinto,11266,57483,Cruzeiro,América-MG,19,18,NA,NA,NA,NA
2016,2016-06-05,6,Estádio Governador Magalhães Pinto,18905,57483,Cruzeiro,São Paulo,14,9,NA,NA,NA,NA
2016,2016-06-16,8,Estádio Governador Magalhães Pinto,17593,62160,Cruzeiro,Flamengo,15,7,NA,NA,NA,NA
2016,2016-06-26,11,Estádio Governador Magalhães Pinto,18082,57483,Cruzeiro,Palmeiras,16,1,NA,NA,NA,NA
2016,2016-07-24,16,Estádio Governador Magalhães Pinto,18861,57483,Cruzeiro,Sport Recife,19,17,NA,NA,NA,NA
2016,2016-08-05,18,Estádio Raimundo Sampaio,12454,25000,Cruzeiro,Internacional,19,13,29100000,28000000,28.4,26.7
2016,2016-09-18,26,Estádio Governador Magalhães Pinto,43381,57483,Cruzeiro,Atlético-MG,16,3,32100000,33000000,28.7,29.6
2016,2016-11-06,34,Estádio Governador Magalhães Pinto,10068,57483,Cruzeiro,Fluminense,13,9,30250000,25750000,27.5,26.9
2016,2016-12-11,38,Estádio Governador Magalhães Pinto,16074,57483,Cruzeiro,Corinthians,13,7,30000000,21500000,27.7,27.7
2016,2016-05-26,3,Estádio General Sílvio Raulino de Oliveira,2705,20000,Flamengo,Chapecoense,12,2,22550000,9750000,25.7,25.9
2016,2016-06-05,6,Estádio Nacional de Brasília Mané Garrincha,54655,71400,Flamengo,Palmeiras,4,5,20250000,31500000,24.8,25.5
2016,2016-06-19,9,Estadio Parque Maracaná,27233,78838,Flamengo,São Paulo,7,6,21350000,44250000,25.7,25.5
2016,2016-11-20,36,Estádio Jornalista Mário Filho,40802,78838,Flamengo,Coritiba FC,3,14,26100000,9450000,28.6,26.7
2016,2016-06-03,5,Estádio Municipal Paulo Machado de Carvalho,19196,37730,Palmeiras,Grêmio,8,1,29250000,31500000,28.5,26.4
2016,2016-10-23,32,Allianz Parque,31107,43600,Palmeiras,Sport Recife,1,15,27600000,19400000,28.4,28.1
2016,2016-05-22,2,Estádio Urbano Caldeira,7472,20120,Santos FC,Coritiba FC,14,6,38000000,11000000,25.5,27.9
2016,2016-09-11,24,Estádio Urbano Caldeira,8610,20120,Santos FC,Corinthians,5,4,14200000,23250000,25.2,26.6
2016,2016-10-17,31,Estádio Urbano Caldeira,7969,20120,Santos FC,Grêmio,4,7,26550000,6250000,28.1,23.1
2016,2016-06-11,7,Estádio General Sílvio Raulino de Oliveira,2467,82238,Fluminense,Grêmio,8,2,27250000,25500000,26.9,27.8
2016,2016-09-13,24,Estádio Giulite Coutinho,9004,12000,Fluminense,Atlético-MG,7,3,24000000,30250000,27,30.6
2016,2016-10-01,28,Estádio Giulite Coutinho,7801,12150,Fluminense,Sport Recife,5,14,22750000,17900000,27.5,28.4
2016,2016-10-28,33,Estádio Jornalista Mário Filho,20005,82238,Fluminense,EC Vitória,9,17,23250000,11700000,27.3,27.5
2016,2016-06-02,5,Estádio José do Rego Maciel,16951,60044,Santa Cruz,Sport Recife,3,20,7500000,18750000,29.4,28.9
2016,2016-06-13,7,Estádio José do Rego Maciel,16464,60044,Santa Cruz,Santos FC,9,11,7000000,16750000,28.8,25.4
2016,2016-06-23,10,Estádio José do Rego Maciel,12739,60044,Santa Cruz,Flamengo,13,7,6750000,21350000,29.5,25.7
2016,2016-08-07,19,Estádio José do Rego Maciel,12705,60044,Santa Cruz,São Paulo,17,11,7050000,29700000,29.3,25.7
2016,2016-08-21,21,Estádio José do Rego Maciel,8279,60044,Santa Cruz,Fluminense,19,7,9100000,26000000,29.5,27
2016,2016-09-07,23,Estádio José do Rego Maciel,12266,60044,Santa Cruz,Chapecoense,19,10,9000000,10900000,28.3,NA
2016,2016-10-04,28,Estádio José do Rego Maciel,7189,60044,Santa Cruz,Palmeiras,19,1,8800000,40100000,27.6,28.5
2016,2016-10-13,30,Arena Pantanal,7947,15000,Santa Cruz,Corinthians,19,9,7000000,18600000,28.2,25.9
2016,2016-10-20,32,Estádio José do Rego Maciel,3480,60044,Santa Cruz,Botafogo,19,5,6600000,8900000,28.5,28.1
2016,2016-11-20,36,Estádio José do Rego Maciel,3221,60044,Santa Cruz,Atlético-MG,19,4,7250000,31150000,29.6,26.5
2016,2016-05-22,2,Estádio Cícero Pompeu de Toledo,19509,67428,São Paulo,Internacional,4,12,39900000,21250000,27,25.7
2016,2016-05-15,1,Estádio Raimundo Sampaio,2078,25000,América-MG,Fluminense,17,7,6450000,31450000,28.1,28.3
2016,2016-06-26,11,Estádio Raimundo Sampaio,9516,25000,América-MG,Atlético-MG,20,11,7000000,38250000,28,29.1
2016,2016-06-30,12,Estádio Raimundo Sampaio,3386,25000,América-MG,Corinthians,20,4,7000000,27350000,28.7,25.9
2016,2016-09-09,23,Estádio Raimundo Sampaio,5651,25000,América-MG,Cruzeiro,20,16,10000000,30850000,26.9,28.7
2016,2016-10-09,29,Estádio Municipal Jacy Scaff,27895,35000,América-MG,Palmeiras,20,1,6400000,29600000,28,29
2016,2016-11-17,35,Estádio Raimundo Sampaio,7420,25000,América-MG,Flamengo,20,3,6850000,26500000,28.5,29.4
2016,2016-11-26,37,Estádio Raimundo Sampaio,2139,25000,América-MG,Sport Recife,20,15,6350000,18700000,26.6,28.9
2016,2016-05-22,2,Arena Condá,2177,25000,Chapecoense,América-MG,13,17,11750000,6300000,30.2,28.3
2016,2016-05-29,4,Arena Condá,4734,25000,Chapecoense,Santa Cruz,5,1,11000000,7500000,24,29.7
2016,2016-06-30,12,Arena Condá,6774,25000,Chapecoense,Cruzeiro,10,13,NA,NA,NA,NA
2016,2016-08-28,22,Arena Condá,11562,25000,Chapecoense,Flamengo,10,4,10400000,26100000,26,28.4
2016,2016-09-18,26,Arena Condá,2709,25000,Chapecoense,Ponte Preta,9,6,9150000,10400000,30.6,28.2
2016,2016-10-24,32,Arena Condá,7459,25000,Chapecoense,Santos FC,11,4,11250000,26450000,31.2,28
2016,2016-06-05,6,Neo Química Arena,26958,49205,Corinthians,Coritiba FC,3,17,28350000,10500000,26.5,28.4
2016,2016-06-19,9,Neo Química Arena,34747,49205,Corinthians,Botafogo,5,16,NA,NA,NA,NA
2016,2016-07-17,15,Neo Química Arena,42099,49205,Corinthians,São Paulo,2,8,25250000,34500000,27.5,27.4
2016,2016-08-23,21,Neo Química Arena,20207,49205,Corinthians,EC Vitória,5,14,29500000,12200000,27.1,27.3
2016,2016-09-17,26,Neo Química Arena,39879,49205,Corinthians,Palmeiras,5,1,16000000,27850000,25.8,27.5
2016,2016-06-12,7,Estádio Major Antônio Couto Pereira,8221,37182,Coritiba FC,Sport Recife,19,16,11750000,17750000,28,28.6
2016,2016-06-16,8,Estádio Major Antônio Couto Pereira,12794,37182,Coritiba FC,Palmeiras,17,2,10500000,25000000,27.5,27.9
2016,2016-06-24,10,Estádio Major Antônio Couto Pereira,8798,37182,Coritiba FC,Internacional,16,2,10000000,27250000,28.3,25.4
2016,2016-08-07,19,Estádio Major Antônio Couto Pereira,7238,37182,Coritiba FC,Ponte Preta,18,9,10600000,10800000,27.1,25.5
2016,2016-09-15,25,Estádio Major Antônio Couto Pereira,11893,37182,Coritiba FC,Corinthians,14,4,10850000,20250000,25.2,27.2
2016,2016-10-24,32,Estádio Major Antônio Couto Pereira,10461,37182,Coritiba FC,Fluminense,14,9,8700000,23250000,27.2,27.3
2016,2016-11-28,37,Estádio Major Antônio Couto Pereira,12755,37182,Coritiba FC,EC Vitória,13,16,12750000,12000000,26.1,27.6
2016,2016-05-29,4,Arena Fonte Nova,12867,55000,EC Vitória,Atlético-MG,13,14,11000000,23000000,27.1,27
2016,2016-06-26,11,Estádio Manoel Barradas,4814,35632,EC Vitória,Ponte Preta,14,13,10350000,10750000,27,25.8
2016,2016-06-30,12,Estádio Manoel Barradas,5840,35632,EC Vitória,Sport Recife,15,16,10250000,14100000,26.3,27.9
2016,2016-08-14,20,Estádio Manoel Barradas,6797,35632,EC Vitória,Santa Cruz,15,19,11450000,6850000,26.6,29.4
2016,2016-09-11,24,Estádio Manoel Barradas,28387,35632,EC Vitória,Flamengo,18,2,10700000,23600000,25.8,28.2
2016,2016-09-19,26,Estádio Manoel Barradas,9900,35632,EC Vitória,Botafogo,15,11,10300000,8000000,26.1,28.6
2016,2016-10-23,32,Estádio Manoel Barradas,27489,35632,EC Vitória,Cruzeiro,17,13,10250000,29800000,25.2,26.1
2016,2016-06-16,8,Estádio Moisés Lucarelli,3090,19728,Ponte Preta,Atlético-PR,10,11,11250000,16500000,28.2,26.4
2016,2016-07-10,14,Estádio Moisés Lucarelli,3086,19728,Ponte Preta,Sport Recife,9,18,10000000,19600000,25,27.5
2016,2016-07-24,16,Estádio Moisés Lucarelli,5940,19728,Ponte Preta,Internacional,8,11,10950000,30000000,27.7,26
2016,2016-06-02,5,Estádio Raimundo Sampaio,8144,23018,Atlético-MG,Fluminense,11,7,27750000,30000000,27.2,27.4
2016,2016-06-12,7,Estádio Raimundo Sampaio,19484,23018,Atlético-MG,Cruzeiro,12,18,NA,NA,NA,NA
2016,2016-09-26,27,Estádio Raimundo Sampaio,20311,23018,Atlético-MG,Internacional,3,18,33000000,23750000,29,27.3
2016,2016-10-29,33,Estádio Raimundo Sampaio,45952,NA,Atlético-MG,Flamengo,3,2,28000000,24100000,29.2,28.8
2016,2016-11-18,35,Estádio Raimundo Sampaio,14492,23018,Atlético-MG,Palmeiras,4,1,28750000,43100000,30,27.5
2016,2016-11-27,37,Estádio Raimundo Sampaio,8901,23018,Atlético-MG,São Paulo,4,14,23650000,34950000,26.6,25.1
2016,2016-08-14,20,Arena da Baixada,23911,42372,Atlético-PR,Palmeiras,7,1,14850000,30350000,24.6,26.2
2016,2016-09-11,24,Arena da Baixada,12756,42372,Atlético-PR,Internacional,9,15,15000000,22250000,24.2,24
2016,2016-10-06,29,Arena da Baixada,10553,42372,Atlético-PR,Chapecoense,6,11,11350000,10150000,26.2,31.2
2016,2016-05-22,2,Estádio Adelmar da Costa Carvalho,6117,35000,Sport Recife,Botafogo,18,15,NA,NA,NA,NA
2016,2016-07-05,13,Estádio Adelmar da Costa Carvalho,26719,35000,Sport Recife,Palmeiras,17,1,18600000,26250000,28.8,27
2016,2016-08-04,18,Estádio Adelmar da Costa Carvalho,20987,35000,Sport Recife,América-MG,12,20,17750000,6850000,28.9,27.9
2016,2016-08-28,22,Estádio Adelmar da Costa Carvalho,7491,35000,Sport Recife,Internacional,13,15,15400000,23250000,28.3,26.9
2016,2016-09-11,24,Estádio Adelmar da Costa Carvalho,12682,35000,Sport Recife,Santa Cruz,16,19,17100000,9100000,29.4,28.5
2016,2016-09-18,26,Estádio Adelmar da Costa Carvalho,6455,35000,Sport Recife,Coritiba FC,14,13,15450000,9600000,27.5,25.8
2016,2016-10-06,29,Estádio Adelmar da Costa Carvalho,10301,35000,Sport Recife,São Paulo,15,14,NA,NA,NA,NA
2016,2016-11-17,35,Estádio Adelmar da Costa Carvalho,10458,35000,Sport Recife,Cruzeiro,14,13,19200000,32500000,27.5,27
2016,2016-06-11,7,Estádio Beira-Rio,18028,56000,Internacional,América-MG,3,17,22250000,7000000,25.9,28.3
2016,2016-07-03,13,Estádio Beira-Rio,40686,56000,Internacional,Grêmio,4,3,25450000,30250000,26.2,26.2
2016,2016-07-17,15,Estádio Beira-Rio,27293,56000,Internacional,Palmeiras,9,1,26600000,26500000,24.8,28.7
2016,2016-07-31,17,Estádio Beira-Rio,30098,56000,Internacional,Corinthians,11,2,24250000,34500000,27.3,26.7
2016,2016-08-07,19,Estádio Beira-Rio,19552,56000,Internacional,Fluminense,14,8,27500000,27000000,26.7,27
2016,2016-08-22,21,Estádio Beira-Rio,23079,56000,Internacional,São Paulo,15,12,NA,NA,NA,NA
2016,2016-09-09,23,Estádio Beira-Rio,34075,56000,Internacional,Santos FC,17,5,22750000,24200000,26.2,27.6
2016,2016-10-29,33,Estádio Beira-Rio,35376,56000,Internacional,Santa Cruz,15,20,NA,NA,NA,NA
2016,2016-05-26,3,Estádio Orlando Scarpelli,5849,19908,Figueirense FC,Santos FC,14,9,8250000,19250000,27.7,26.3
2016,2016-07-04,13,Estádio Orlando Scarpelli,5506,19908,Figueirense FC,Atlético-MG,15,7,10500000,38000000,26.6,27.9
2016,2016-08-21,21,Estádio Orlando Scarpelli,2578,19908,Figueirense FC,Cruzeiro,17,18,8850000,33200000,27.8,27.3
2016,2016-09-15,25,Estádio Orlando Scarpelli,3323,19908,Figueirense FC,América-MG,17,20,9350000,7800000,26.4,28.4
2016,2016-11-17,35,Estádio Orlando Scarpelli,5694,19908,Figueirense FC,Corinthians,18,7,9480000,18600000,29.4,25.6
2016,2016-06-24,10,Arena do Grêmio,14382,60540,Grêmio,EC Vitória,3,15,35500000,11750000,26.4,27.8
2016,2016-08-14,20,Estádio Governador Magalhães Pinto,13814,57483,Cruzeiro,Coritiba FC,18,16,32150000,10100000,29.2,27.6
2016,2016-06-23,10,Estádio Estadual Kléber José de Andrade,4721,18000,Fluminense,Santos FC,9,8,24750000,30050000,29.5,24.7
2016,2016-08-28,22,Estádio Jornalista Mário Filho,12037,82238,Fluminense,Palmeiras,7,1,27000000,43100000,27.1,27.1
2016,2016-07-01,12,Estádio José do Rego Maciel,8517,60044,Santa Cruz,Ponte Preta,18,14,7000000,10750000,29,25.8
2016,2016-07-31,17,Estádio Cícero Pompeu de Toledo,54996,67428,São Paulo,Chapecoense,9,10,30750000,10030000,28.3,24.3
2016,2016-08-04,18,Estádio Cícero Pompeu de Toledo,15717,67428,São Paulo,Atlético-MG,10,6,33950000,34250000,28.4,30.7
2016,2016-06-03,5,Estádio Raimundo Sampaio,1466,18000,América-MG,Ponte Preta,18,15,8250000,11250000,28.3,28.2
2016,2016-07-17,15,Estádio Raimundo Sampaio,2404,25000,América-MG,Santa Cruz,20,18,7500000,7000000,28.7,28.8
2016,2016-06-16,8,Arena Condá,13154,25000,Chapecoense,Grêmio,6,3,8850000,32500000,23.1,26
2016,2016-06-02,5,Estádio Durival Britto e Silva,2852,20083,Coritiba FC,Chapecoense,14,9,8100000,10500000,27.1,24.5
2016,2016-05-22,2,Estádio Manoel Barradas,12693,35632,EC Vitória,Corinthians,19,8,10050000,34000000,26.5,27.1
2016,2016-07-24,16,Estádio Manoel Barradas,9244,35632,EC Vitória,Santos FC,12,4,10500000,23200000,26,27.3
2016,2016-11-06,34,Estádio Manoel Barradas,21002,35632,EC Vitória,Atlético-PR,17,6,11500000,12600000,26.9,25.4
2016,2016-12-11,38,Estádio Manoel Barradas,34757,35632,EC Vitória,Palmeiras,15,1,11250000,21500000,26.3,27.5
2016,2016-05-29,4,Estádio Moisés Lucarelli,7106,19728,Ponte Preta,Flamengo,15,10,11750000,19250000,26.8,24.5
2016,2016-06-23,10,Estádio Moisés Lucarelli,4183,19728,Ponte Preta,Cruzeiro,11,20,NA,NA,NA,NA
2016,2016-10-01,28,Estádio Moisés Lucarelli,5779,19728,Ponte Preta,Atlético-MG,9,3,10400000,25750000,28,28.4
2016,2016-06-26,11,Estádio Beira-Rio,25037,56000,Internacional,Botafogo,2,19,NA,NA,NA,NA
2016,2016-05-27,3,Estádio Raimundo Sampaio,17426,23018,Atlético-MG,Grêmio,4,7,26500000,38000000,27.4,28.2
2016,2016-10-01,28,Arena Condá,10363,25000,Chapecoense,EC Vitória,11,15,9150000,11750000,28.1,27.1
2016,2016-06-05,6,Estádio Adelmar da Costa Carvalho,14170,35000,Sport Recife,Atlético-MG,18,12,18750000,27750000,28.9,27.2
2005,2005-10-08,31,Estádio Durival Britto e Silva,NA,NA,Paraná,Fluminense,NA,NA,NA,NA,NA,NA
2005,2005-04-23,1,Estádio Durival Britto e Silva,NA,NA,Paraná,Goiás EC,NA,NA,NA,NA,NA,NA
2005,2005-08-21,21,Estádio Durival Britto e Silva,NA,NA,Paraná,Vasco da Gama,NA,NA,NA,NA,NA,NA
2005,2005-08-28,23,Estádio Durival Britto e Silva,NA,NA,Paraná,São Paulo,NA,NA,NA,NA,NA,NA
2005,2005-06-26,9,Estádio Olímpico Nilton Santos,NA,NA,Botafogo,Figueirense FC,NA,NA,NA,NA,NA,NA
2005,2005-07-31,16,Estádio Olímpico Nilton Santos,NA,NA,Botafogo,Flamengo,NA,NA,NA,NA,NA,NA
2005,2005-08-26,22,Estádio Olímpico Nilton Santos,NA,NA,Botafogo,Internacional,NA,NA,NA,NA,NA,NA
2005,2005-08-14,20,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Paraná,NA,NA,NA,NA,NA,NA
2005,2005-08-25,22,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Flamengo,NA,NA,NA,NA,NA,NA
2005,2005-05-29,6,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Fluminense,NA,NA,NA,NA,NA,NA
2005,2005-07-29,15,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Palmeiras,NA,NA,NA,NA,NA,NA
2005,2005-04-24,1,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Coritiba FC,NA,NA,NA,NA,NA,NA
2005,2005-06-19,8,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Santos FC,NA,NA,NA,NA,NA,NA
2005,2005-04-30,2,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,São Caetano,NA,NA,NA,NA,NA,NA
2005,2005-05-07,3,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Figueirense FC,NA,NA,NA,NA,NA,NA
2005,2005-10-26,34,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Internacional,NA,NA,NA,NA,NA,NA
2005,2005-06-19,8,Estádio Alfredo Jaconi,NA,NA,Juventude,Cruzeiro,NA,NA,NA,NA,NA,NA
2005,2005-09-23,27,Estádio Alfredo Jaconi,NA,NA,Juventude,Coritiba FC,NA,NA,NA,NA,NA,NA
2005,2005-09-25,28,Estádio Alfredo Jaconi,NA,NA,Juventude,Botafogo,NA,NA,NA,NA,NA,NA
2005,2005-11-03,36,Allianz Parque,NA,NA,Palmeiras,Flamengo,NA,NA,NA,NA,NA,NA
2005,2005-07-03,10,Estádio Urbano Caldeira,NA,NA,Santos FC,Juventude,NA,NA,NA,NA,NA,NA
2005,2005-07-28,15,Estádio Urbano Caldeira,NA,NA,Santos FC,Ponte Preta,NA,NA,NA,NA,NA,NA
2005,2005-09-11,25,Estádio Urbano Caldeira,NA,NA,Santos FC,Flamengo,NA,NA,NA,NA,NA,NA
2005,2005-10-01,29,Estádio Urbano Caldeira,NA,NA,Santos FC,Fortaleza,NA,NA,NA,NA,NA,NA
2005,2005-11-13,38,Estádio Urbano Caldeira,NA,NA,Santos FC,Internacional,NA,NA,NA,NA,NA,NA
2005,2005-07-02,10,Estádio Jornalista Mário Filho,NA,NA,Fluminense,Paraná,NA,NA,NA,NA,NA,NA
2005,2005-07-16,12,Estádio Jornalista Mário Filho,NA,NA,Fluminense,São Caetano,NA,NA,NA,NA,NA,NA
2005,2005-10-06,30,Estádio Jornalista Mário Filho,NA,NA,Fluminense,Corinthians,NA,NA,NA,NA,NA,NA
2005,2005-07-23,14,Estádio Cícero Pompeu de Toledo,NA,NA,São Paulo,São Caetano,NA,NA,NA,NA,NA,NA
2005,2005-08-07,18,Estádio Cícero Pompeu de Toledo,NA,NA,São Paulo,Goiás EC,NA,NA,NA,NA,NA,NA
